	Charlotte_NC	Chicago_IL	Indianapolis_IN	Baltimore_MD	Miami_FL	Washington_DC	New_York_NY	Atlanta_GA	Houston_TX	Los_Angeles_CA	Seattle_WA	New_Orleans_LA	Cleveland_OH	Denver_CO	Philadelphia_PA	Nashville_TN	Boston_MA	Las_Vegas_NV	San_Francisco_CA	Detroit_MI
2020-01-15	0.1701888040460129	0.1430336974811047	0.1848619750807566	0.1246409947891999	0.1313904575163395	0.1679709730420509	0.1646541689761703	0.1670500142256538	0.1302370019748558	0.1671974602321488	0.183363280766111	0.1573656113285736	0.1586847479423863	0.1598972451274362	0.1463903468057353	0.1878037433155081	0.1691657884771421	0.1590809060402681	0.1926700680272085	0.1118207631318137
2020-01-16	0.1436759474091258	0.1383610993493763	0.1640477471740167	0.1248457258064514	0.1207647935056736	0.1659784966698387	0.1641718803925839	0.1553395061330938	0.1260955909800158	0.1634606026104343	0.1793492704881516	0.1258389310304586	0.1244479132310032	0.1705299588556117	0.1341478788208407	0.175787485503426	0.1597905992425912	0.1416984996738421	0.193906735452445	0.1135434681483394
2020-01-17	0.1681493702471476	0.1383536497510352	0.1657540399239541	0.1429873550241197	0.1288100345146891	0.1616233690979095	0.1689030835466622	0.1586284079434534	0.1275856546885315	0.1686612223873611	0.198310763996286	0.1397173427873989	0.1470719356554104	0.1828094789520165	0.1449619976124133	0.1950353554397247	0.1687698801399301	0.1645080205540666	0.2046867937418847	0.1286000129282476
2020-01-18	0.1728828512700039	0.1328002755431642	0.1654331384727799	0.1195019054424195	0.131800518925518	0.1611012825026381	0.166089749173924	0.1543180223348591	0.1410462179778642	0.1679719617753689	0.1793835196383835	0.1373462878473652	0.1436571667172784	0.1638987373421678	0.1452306479978344	0.1876021390374323	0.1569338778354101	0.1722503660565718	0.1783223157894744	0.1186338043478255
2020-01-19	0.1751112643364278	0.1413864285943631	0.1735088929889293	0.1379061891744118	0.1246957284440033	0.173161606373814	0.1675887877000191	0.1464973282732398	0.1383571350603941	0.1641629682214982	0.1958208745272365	0.1522470518867926	0.1549568919716641	0.1747660463962283	0.1397713625255918	0.1819240982427289	0.1739638872577787	0.1771091372949207	0.194991851309283	0.1269754371805219
2020-01-20	0.1721519285900433	0.1410865509512035	0.1794135154185015	0.130814453621346	0.1347148275862064	0.1676697785240956	0.1790688050190527	0.1522006567142718	0.1397268483165522	0.1779061030181919	0.1955445654747789	0.1381868722574349	0.1564715612382233	0.1527176823843412	0.1428377076610482	0.2052330014875835	0.1724552248900903	0.1670932883208736	0.2104249684366868	0.1057528580686968
2020-01-21	0.1600532961931283	0.1344645002934757	0.1644278429455848	0.1354155587949451	0.1237346782636705	0.160298824237702	0.1631809115832785	0.1412668250171978	0.1290892008778688	0.1632944128584768	0.1878041914533617	0.1513105517668936	0.1345120129432383	0.1581072172832426	0.1358558846584537	0.1714461185682324	0.1506171937561636	0.1515886542728172	0.1956500612700914	0.1169386625386991
2020-01-22	0.1627508756274394	0.1369000621471872	0.1802950449005776	0.1307344047166216	0.1179641678704477	0.1573057246257612	0.1695703871748374	0.1470038570293866	0.1347996509381017	0.1594047601434511	0.1753992709229874	0.1197585054893157	0.1535233885581144	0.1577151873580621	0.1400013913427547	0.1733621501600744	0.1572264245175928	0.1529723713406339	0.1925397374383559	0.1142428937728934
2020-01-23	0.1545555555555556	0.1296997153893091	0.1993576466655523	0.1284186251468854	0.1341786525780563	0.1604144047052413	0.1668882622498311	0.1439226833608744	0.1372611279333804	0.1670376162690983	0.1470726687059668	0.1213716362034785	0.1391948007641913	0.1699607231302621	0.1396707248764399	0.1726762298428248	0.1633782702137522	0.1547178304597691	0.2014681508171375	0.1221125447201381
2020-01-24	0.1741971700223711	0.1364671946569791	0.165662615335666	0.1368759034896955	0.128166758333332	0.1650347731446833	0.1737016013886201	0.1496948607031019	0.1294758922159393	0.1655812546311951	0.1859471104679179	0.1333655606133205	0.1587152509652502	0.1699134480688412	0.1398320707768857	0.1657268591247571	0.1612759490699984	0.1532727875300453	0.1946808240376531	0.1054026765443899
2020-01-25	0.1717316988674213	0.1382057173059486	0.1768837020230668	0.1306211081794189	0.1284105531659493	0.1457796889130018	0.1684126759130532	0.1410606520560641	0.1322272096285859	0.1636126733140696	0.1783060713681693	0.1329188878235851	0.1425147625373624	0.1705244136960602	0.128359096972122	0.1842092331958256	0.1550033172413787	0.1543923126047738	0.1887368559023504	0.1107283746556473
2020-01-26	0.0320084161117781	0.0458534250136476	0.0779491403563616	0.0138417650474161	0.0264947396107314	0.0846710636808957	0.0884503701082297	0.0312127506519194	0.0190708588957053	0.0342433840127957	0.1202430415328125	0.0219916712630999	0.0368095980511571	0.0720996962464743	0.0495504809639524	0.0874839688041591	0.0767169534072121	0.0661880776575427	0.1097565134971186	-0.0018451200000001
2020-01-27	0.1190079328664569	0.1168059779785998	0.1368555891776429	0.1047258238341963	0.0959187869557421	0.1378490649819478	0.1443896218067663	0.1109472379179639	0.0974563711863802	0.1190160918146443	0.1603342254479475	0.096277239408622	0.1069315568022436	0.1388503445395699	0.1082726988636366	0.160968456891817	0.1298920729147915	0.1332328631338159	0.1591000298864322	0.0750920573566082
2020-01-28	0.1500003355704701	0.1254686022871669	0.1489361828045373	0.1169994617224871	0.1237594231220195	0.1561105069918902	0.1571699299338273	0.1296267213323932	0.1218171112150943	0.149558905690485	0.1756726376958035	0.1162474295572164	0.1471205443940372	0.1463464272388057	0.1275852736586676	0.170551318521595	0.1533608453653676	0.1500599631946993	0.1836214493127673	0.1028595602069611
2020-01-29	0.1529947397686824	0.1357149690489626	0.1712148705225611	0.1241778788740398	0.1286564666301538	0.1668643835173013	0.1692843884534751	0.1496523395762983	0.1388171708683462	0.1647738738738776	0.183355115772806	0.1335787794265305	0.1422486286919829	0.1776194117647054	0.1358733558269049	0.1782202709433208	0.167229776974078	0.1638834555195252	0.1935797536853861	0.1088443952802355
2020-01-30	0.1684701225571373	0.1329553925714741	0.1791993777507961	0.1287294724131517	0.131476098514464	0.1777427610081224	0.1651805726692942	0.1479490217026349	0.1370041670510793	0.1604153964933303	0.184500576108173	0.1341588642031279	0.1494932904056662	0.1669457797106591	0.1417298246532306	0.1785714569668062	0.1567732044963712	0.1709818239795909	0.1923054578343288	0.1296222990299914
2020-01-31	0.1718183012946242	0.1271052716205374	0.1702352127823012	0.1240545554537115	0.14226540396567	0.1538188984168865	0.1594490589617371	0.146117338877339	0.1253454402010326	0.1539679214650976	0.1643512633451926	0.1227968736752845	0.1518330055680598	0.1398149726954103	0.1311978174700258	0.1630493909486972	0.1569995126503494	0.1653822781439304	0.174102019901088	0.1049932179248377
2020-02-01	0.1666444290045478	0.1340270699044236	0.1587171414292855	0.135075607343079	0.1251779256425191	0.1711382343894156	0.1536002752882876	0.1422199838924243	0.1268491363508141	0.146705961577564	0.1663018945408725	0.1217837370242212	0.1439229109776074	0.1669273689567429	0.1366092633200968	0.1733129867256626	0.1529742864590098	0.1686006969407946	0.1805580505158299	0.1204008928571422
2020-02-02	0.1857495712058208	0.1614673779406578	0.2045872146902345	0.1327300978020806	0.1626625199079813	0.1917515128875576	0.1874370285084197	0.1637510672991367	0.1500898622509821	0.1864326394468919	0.1903067678757656	0.1373841761432363	0.1867788619097266	0.1877839950650514	0.1462173748103166	0.2071374758454109	0.188241581812358	0.1871902561684727	0.2020934582263152	0.1377302662436194
2020-02-03	0.1939581169129107	0.1653938698859909	0.1927620087336238	0.1523826157332469	0.1591915336266481	0.2000945555590498	0.1884366766394913	0.1686995363214905	0.1525319785439836	0.1773733415054144	0.1997544224813248	0.1601217911291071	0.1845007608229734	0.170674113839109	0.1881196480808398	0.1981285627758048	0.1862467066974565	0.1760696243444292	0.1799171120567354	0.1414645822495059
2020-02-04	0.1697208424336959	0.1355742020681355	0.172339647326507	0.1326839434577733	0.1273574859592071	0.1691206711155569	0.1647927980628667	0.1563812121388661	0.1347252740205211	0.162283433674958	0.1655792677260449	0.1392901122448975	0.1550511602741366	0.1580170820521113	0.1424082268123291	0.1807891261261254	0.1682952510916993	0.1544292543535253	0.1885600372071359	0.1137648643216076
2020-02-05	0.1542023406330343	0.1149309969293784	0.1561747839844219	0.1219926927321456	0.1140799886370805	0.1631089054411784	0.1470444219596622	0.1297673080854566	0.1190665787722718	0.143774471819106	0.1690256640162382	0.1140362872742533	0.1358048460002094	0.1438861723025112	0.1201582022999256	0.150101723997058	0.1375523301754498	0.1391020630780169	0.1675672150795362	0.1021306055045865
2020-02-06	0.1455318997985449	0.1337512376237657	0.1498874712176617	0.125022203288744	0.1283817144719682	0.1652484714063073	0.1572181965025677	0.1397205286458371	0.1249018159806288	0.1571778128023958	0.1714868679245259	0.1346077915429503	0.1361437996733804	0.159417130044843	0.1344678216262411	0.1550880437683474	0.1708292527514948	0.1558490356737667	0.1893750900395562	0.1183899904761899
2020-02-07	0.1489691923729663	0.1466308201184603	0.1822172742654973	0.1229180012696103	0.1275792581895568	0.1719596005447133	0.1661714901191945	0.1466873682391577	0.1331424460848154	0.1697184609344344	0.1886860119796609	0.1432526142445445	0.1476453050785527	0.1660692825112111	0.1235010633670048	0.187753023435239	0.1600802926310159	0.1622074239537465	0.2004576671694295	0.128944240328507
2020-02-08	0.1611095554851652	0.140636049727397	0.1664033105542896	0.1351795763515639	0.1402262764199348	0.1596120173567687	0.1681970609361921	0.1495326367641676	0.1375489956331833	0.1581827743229047	0.1791401935282457	0.1349166905444119	0.1410893617021267	0.1611136312323609	0.1449999271790265	0.1812366644751256	0.1608979939100832	0.1698905892759921	0.1860475938765685	0.1102774518896356
2020-02-09	0.1608094665153231	0.1415194925848053	0.1625887586206894	0.1331334975369459	0.1448701889124285	0.1633018612132326	0.1732674513012575	0.1570317634585122	0.1460212051629925	0.1816469277841458	0.1915826731470215	0.1500204642718186	0.1484000286000285	0.1642593018305656	0.149395033362342	0.1911742906918858	0.1742999473198971	0.1733790348155807	0.2022502111722029	0.1235088078607783
2020-02-10	0.1839731448391835	0.1721162545221503	0.2002364913375994	0.1558553051317604	0.1616580079145821	0.1943586214497179	0.2065572239469973	0.1626095689138716	0.1433581699534305	0.2133941989026776	0.2165867485693265	0.1501572513368979	0.1562656466650725	0.1882898874296438	0.1621353586219841	0.2003294654368732	0.2034452314935886	0.1859935249847429	0.219469089834512	0.1290878311965801
2020-02-11	0.1681306026741149	0.1435539430223	0.1726594392248966	0.1275637029637024	0.1338857193630936	0.1750144565055791	0.1718410107212763	0.144568161640082	0.1378614668026367	0.1703429047461819	0.1892762300137556	0.138459259259258	0.1434554228380304	0.169142383535692	0.1444826577613968	0.1760694512614107	0.1762759410966453	0.1611040442629419	0.2077080480480438	0.0933977359246637
2020-02-12	0.174653414753297	0.1450331735174466	0.1706244957190535	0.1355390408077398	0.1353008780288585	0.1844343857202665	0.1807812921890126	0.148441868125889	0.1323000216467802	0.1735282525731469	0.1891665991635459	0.1321231572019543	0.1444836696230592	0.1721884477611936	0.1496128607250587	0.1800625689733141	0.1757245867568844	0.1678950851581487	0.219705914467695	0.1187867845887971
2020-02-13	0.1597532213710462	0.1423630599586549	0.1864111095265251	0.1355092146770709	0.1299830477138587	0.1640096293240641	0.1615217906471328	0.1453195073456338	0.1337333608020881	0.1670493146280894	0.1898906027037163	0.1410267444139541	0.1531078483043078	0.1653951230876747	0.1464649208394671	0.1771393531742381	0.1663692327197094	0.1655673093194711	0.1922626515151491	0.1302162468640239
2020-02-14	0.2069454272708455	0.173238402361372	0.193153742071881	0.1739709593194629	0.1637256542699702	0.1998296849034942	0.1971726936365282	0.1860299272866506	0.1594074942161549	0.1927579630120451	0.2208482152764913	0.1634995069430457	0.1833067383166275	0.1884405635385714	0.181025885404381	0.2213913101732207	0.2027950941475785	0.1941805803708917	0.2256885266198891	0.1426850854139291
2020-02-15	0.1824515234423576	0.1560245359087789	0.1976724358974351	0.1636343610315171	0.1531197598659713	0.1818986235011955	0.1780929913055035	0.177735125167635	0.1503342654075867	0.1883947248996791	0.2007426832802054	0.1526386775818631	0.1559080741714109	0.1796669976828855	0.1665372103559843	0.2217813626058937	0.1914276763485465	0.1915929000428974	0.211685660055777	0.1285301804858189
2020-02-16	0.1765086898557749	0.143821701218456	0.1663992138645695	0.1361176514745294	0.1374667733674764	0.1704701504393992	0.1617847319610958	0.1632297280312792	0.1378313346486923	0.1716992920788412	0.1893981570996952	0.1472457669951977	0.1403860029717677	0.1530055817007766	0.1524812594519365	0.1869390612197103	0.1635425090756754	0.1825902950364435	0.2014222111965578	0.102774366230397
2020-02-17	0.1791882927352716	0.1495864730270144	0.1674636435207047	0.1311217714232647	0.1435755458179576	0.1751181272300031	0.1740096851677145	0.1551371091545345	0.143960273047562	0.1730648295308946	0.1999469461611242	0.1278925706771852	0.1573189436708058	0.1730607577807842	0.1533770548297469	0.1946167207622239	0.1753705373288533	0.1747354424259153	0.1962846499102321	0.1142215358756167
2020-02-18	0.1501029999999998	0.1324156468819056	0.162446938164395	0.1177682705363199	0.1241257279764092	0.1683509687281911	0.1593660923154355	0.1332627606569482	0.1275362538440019	0.163638607515986	0.190709281778922	0.1344041513190635	0.107680501683892	0.1581649747988323	0.141259952908856	0.1655356674584319	0.1603232396223416	0.1651965583649107	0.1952924126984116	0.1015476737507169
2020-02-19	0.1286773748819638	0.1189930847196716	0.1557968941561092	0.1034322893657298	0.0851183983814121	0.1584253196066392	0.1321228851229357	0.0997778854734703	0.1064155698274737	0.1360212411367352	0.1765426569845896	0.1143256549401191	0.1200224655034773	0.1554256656446663	0.115743168706292	0.171355716827418	0.1399111105550249	0.1481349138436275	0.1921403971564515	0.0906472118263466
2020-02-20	0.1617519647223182	0.1348196481407506	0.1672284234108087	0.1299074865511051	0.1222220683657766	0.1558308268410357	0.1562243884329067	0.1458295982575079	0.1276634951909371	0.1594058119120601	0.1853434516023531	0.1120997334068764	0.1391996323926905	0.1758840899296071	0.1427267154924855	0.1831423251046381	0.156793587552835	0.1747474534636152	0.1914699689601625	0.1145421885117007
2020-02-21	0.1671602208874245	0.1421677595749937	0.1918345711622119	0.1397865635766357	0.1164451759364361	0.1745402323420092	0.1683455688321687	0.1458541333476012	0.1271057659115424	0.1636040740162647	0.1885846849327603	0.1255862041064011	0.1539506209343581	0.1779265379685984	0.1429138587326798	0.1883860173672787	0.1626833578020129	0.1634987702788511	0.1972711212246555	0.0931691703818562
2020-02-22	0.1784272120584501	0.1349122785395176	0.1864032144739147	0.131046456538762	0.1254534794884572	0.1724241019466153	0.1706017383032104	0.1364213609377362	0.1364957405211339	0.1629670356445597	0.1891682171379206	0.1383112921004271	0.1476510937699884	0.1759502016516225	0.142071182319245	0.1863337476979726	0.1715675591847052	0.1798842774566451	0.2023564744439002	0.1170451734456387
2020-02-23	0.1455521527393466	0.1358350909090937	0.165270413930044	0.1059453723355171	0.1340926757332453	0.1728121763721788	0.1663971970920879	0.1303110435875907	0.1231774987537351	0.1582780470489578	0.192227297227258	0.0727873345528894	0.1207761690647478	0.1700486855181144	0.1239177707162046	0.1775333333333321	0.1552070067066688	0.1661735762020205	0.1962960371052448	0.1017000982747316
2020-02-24	0.1614206885823912	0.1399730083533638	0.1758935156026336	0.129709457077384	0.121156473374479	0.1656820324777374	0.1571256331038549	0.1404363835542364	0.1254330138414288	0.1589809512850042	0.1983615070757124	0.1134405408260264	0.1488813548631256	0.179089726681128	0.1443232404164441	0.1720588603631811	0.1656865541168087	0.1678222161472549	0.1900224106411125	0.1152827966607027
2020-02-25	0.1572165971959071	0.1380343566140606	0.172645577655522	0.1377212760527431	0.1118669699183213	0.1661731405450454	0.159996825325558	0.1474968878033464	0.1300452774372396	0.1639883124738974	0.1855825191047995	0.1449109405208675	0.149198313907434	0.158870638680169	0.132854228163831	0.177751078467832	0.1547704801542966	0.1749716015724059	0.1869279889059336	0.0955675007217779
2020-02-26	0.1595765945994435	0.1318057729624889	0.1611805888483578	0.126064100807064	0.1232365847245958	0.1487886565440265	0.1468129643326815	0.148400706766548	0.1312575309992722	0.1545131375436099	0.174117536925314	0.1454554151132129	0.1324825292901442	0.1563668435013261	0.1347308821735022	0.1725500438288924	0.154622738073475	0.1665431343460691	0.1830575904132381	0.1176962781223962
2020-02-27	0.1543480718085094	0.1395453244948211	0.1713171608652047	0.1350699164558894	0.1299912221337578	0.1602742210299813	0.1605107546265714	0.1473745695364286	0.1297609061198676	0.1640684362070916	0.1920901117343083	0.1379081953087594	0.1453205391820875	0.1780544377738112	0.1409200008340597	0.1690376853224605	0.1741874185823724	0.1686919546501737	0.1935258021077265	0.1196050293378039
2020-02-28	0.1721397005183338	0.1354157584588729	0.1676084811601709	0.1300068640862633	0.1252495938234298	0.1659125018652839	0.1675700250181279	0.1438815394358432	0.1386921238140709	0.1644901598338084	0.18973557877251	0.1321646022674027	0.1411768839574655	0.1750891549295761	0.1455927413640359	0.1842287000290382	0.1747493397184701	0.1619088123544535	0.1812814478611121	0.1069722233028587
2020-02-29	0.1571576822174052	0.128612927269992	0.1663073059360731	0.1349258800198307	0.1223753920385998	0.1594669624416704	0.1599344033338992	0.1492647953862204	0.1252426686262811	0.1628089664058069	0.169306125632175	0.1347353204932226	0.1547697370142605	0.164803561593538	0.1389288381220724	0.1869487268018984	0.174460782986402	0.1757596791928055	0.1761472880215323	0.1070399498918116
2020-03-01	0.1750482981620137	0.1548019761314358	0.192755640505539	0.1401195987796984	0.1257749479583672	0.1937397592670693	0.1698892237930167	0.1548479003284923	0.1405736317495247	0.1746610321339883	0.1939722769380761	0.151865158465387	0.1693586252478514	0.1965863259024352	0.1424899594273159	0.1914097166887988	0.1747133246650437	0.176228934279459	0.1972016920242859	0.1224637494591083
2020-03-02	0.1713831835059605	0.1527550735229052	0.1762553063848015	0.1336404679585113	0.13419298383636	0.1852973691251262	0.1750188501455722	0.1654525139955812	0.1429945448552466	0.1750848170564361	0.1858853344587444	0.1378797428769971	0.1699396421845577	0.1674696895224049	0.1539958001768306	0.1930310118130458	0.1821371020142916	0.1692583173996152	0.1991987266403321	0.1200806919073368
2020-03-03	0.1575760096282416	0.139573596703437	0.1822110400217806	0.1352209443004157	0.1222429291276744	0.1836758934339441	0.169440305925012	0.1424622705725109	0.1301374966346051	0.1725765060798926	0.1789673934108533	0.139339561667382	0.1521576142697874	0.1649385915695573	0.1471043175599513	0.1281062298218346	0.1756853590052115	0.1672654735095408	0.1891847797622141	0.0843572993753
2020-03-04	0.1686146038643584	0.1400551265822862	0.1855049302666988	0.1268689382051853	0.1172097359933102	0.1839085612727105	0.1652772615263814	0.1431393978015034	0.1291748981350018	0.1521701653192844	0.1598659838506834	0.1327080695568545	0.1523689923233885	0.1582563715584729	0.1445530960879968	0.1809751206175616	0.1492082213408268	0.1662768473433549	0.1841087401718759	0.1042684066933419
2020-03-05	0.1527355666983652	0.1393086727286689	0.1771590383365818	0.1333292482530902	0.1239991983720783	0.1665824232125233	0.156063879690414	0.1418865959678416	0.1315130400705432	0.1630609997014324	0.1719687670006538	0.1342588181893201	0.1400768413451608	0.1614965676660113	0.1482100617098088	0.1787875356309917	0.1696907487325556	0.1527757744595488	0.1855229422498368	0.096640138560028
2020-03-06	0.1553454934474445	0.1218108748301789	0.1425275016835015	0.1240065690190854	0.1208828343949045	0.1530311260613652	0.1435046206726268	0.1272698100213751	0.1162094504137334	0.1503999755063121	0.1592602648764983	0.1204378175133685	0.1462134476347857	0.148594960481473	0.1267730072253743	0.1834871615108232	0.1578750134867815	0.1515251795735106	0.1771354853205484	0.0917297381269414
2020-03-07	0.1450100740131572	0.1356033137056867	0.1648251941328721	0.1289964055892619	0.1200846343721067	0.1482115469235991	0.1464191386279099	0.1459729267715622	0.1283682127998538	0.150928357936946	0.1622464767363418	0.1350368282562485	0.1368819037145649	0.1481274088957894	0.1267347778001193	0.1998911194889517	0.1494603918746869	0.1639308906706413	0.1612119450504077	0.1176887096774179
2020-03-08	0.1582828852862701	0.1398720617864369	0.1905232498491252	0.1281395997140814	0.1206635780525498	0.1661726237456292	0.1627521439668602	0.1451630809072564	0.1281055802439651	0.1591402672380493	0.1705986008804391	0.15092025052192	0.1510054397693011	0.1624865297437321	0.1444826417271692	0.1896114545839496	0.1630597073224373	0.1658242914979737	0.1782615546889966	0.1089165604430048
2020-03-09	0.1340661242012777	0.1192527668993738	0.1640445146467546	0.1406693086709063	0.1138510654649613	0.1496087881564642	0.1446577364279101	0.1416750911055881	0.1228017565112035	0.1566143239527309	0.1686003622584906	0.1234337862062456	0.1416124790338812	0.1465108785967073	0.1410971667032686	0.1772250561687994	0.1489765987181317	0.1468490679790813	0.1578106912126225	0.0952593007131531
2020-03-10	0.1410145565695051	0.1229373339432075	0.1472715771951721	0.1277717251417181	0.1143070195481075	0.1491349571458094	0.1393607287365879	0.1311032220227451	0.123927298344489	0.148512879324297	0.1632599274836834	0.1308990126212748	0.1304293631705531	0.1457215298849752	0.1296055879355998	0.1542547502191052	0.1411627880524055	0.1405565782169396	0.1660893237715243	0.0941289575941879
2020-03-11	0.1257177594754508	0.108647092652863	0.1303215074798621	0.1093798980084062	0.1038342095977407	0.1367598061065308	0.1364041147437737	0.1273139084006262	0.0949278485347925	0.1332966142140781	0.1443332115192409	0.1086975647553679	0.1159353873403557	0.1307801642178048	0.1135883693766995	0.1443549535482859	0.1341067511920214	0.141401232552012	0.155748315857047	0.0751191487764595
2020-03-12	0.092075444631961	0.0718692443947221	0.1048336004579275	0.0776477823309622	0.0523403841570943	0.0976770776762538	0.0958757171534056	0.0871523385507669	0.0737465824462857	0.0995506154486574	0.1289422026483785	0.0793700092850508	0.0903628505783551	0.0967737988434304	0.0765851463974572	0.1171151493319355	0.0983355360934158	0.0957822435789814	0.1341164901723233	0.0508936553097658
2020-03-13	0.1095185566218802	0.0973706858635176	0.1390790227651306	0.1092098170646552	0.081922448530221	0.1272792832586292	0.1206177994194582	0.1066649651827925	0.0979882940050319	0.1208959861090423	0.1471083459086568	0.1032792204169855	0.1238396285979566	0.1119755543791529	0.1039048287089934	0.1440761389201354	0.1282098832017685	0.1139434144370608	0.1522789396170808	0.0741574101796402
